projectDescriptionID,releaseFishID,releaseID,nMarked,forkLength,weight
9,2064,588,1,158,NA
9,2065,588,1,145,NA
9,2066,588,1,120,NA
9,2067,588,1,140,NA
9,2068,588,1,154,NA
9,2069,588,1,130,NA
9,2070,588,1,115,NA
9,2071,588,1,110,NA
9,2072,588,1,125,NA
9,2073,588,1,98,NA
9,2074,588,1,120,NA
9,2075,588,1,138,NA
9,2076,588,1,140,NA
9,2077,588,1,125,NA
9,2078,588,1,110,NA
9,2079,588,1,123,NA
9,2080,588,1,125,NA
9,2081,588,1,128,NA
9,2082,588,1,130,NA
9,2083,588,1,110,NA
9,2084,588,1,130,NA
9,2085,588,1,140,NA
9,2086,588,1,98,NA
9,2087,588,1,138,NA
9,2088,588,1,129,NA
9,2089,588,1,120,NA
9,2090,588,1,119,NA
9,2091,588,1,115,NA
9,2092,588,1,110,NA
9,2093,588,1,148,NA
9,2094,588,1,125,NA
9,2095,588,1,120,NA
9,2096,588,1,119,NA
9,2097,588,1,140,NA
9,2098,588,1,135,NA
9,2099,588,1,119,NA
9,2100,588,1,130,NA
9,2101,588,1,138,NA
9,2102,588,1,145,NA
9,2103,588,1,148,NA
9,2104,588,1,120,NA
9,2105,588,1,108,NA
9,2106,588,1,110,NA
9,2107,588,1,160,NA
9,2108,588,1,120,NA
9,2109,588,1,138,NA
9,2110,588,1,140,NA
9,2111,588,1,110,NA
9,2112,588,1,125,NA
9,2113,588,1,125,NA
9,2114,588,1,130,NA
9,2115,588,1,155,NA
9,2116,588,1,98,NA
9,2117,588,1,128,NA
9,2118,588,1,124,NA
9,2119,588,1,130,NA
9,2120,588,1,120,NA
9,2121,588,1,140,NA
9,2122,588,1,120,NA
9,2123,588,1,149,NA
9,2124,588,1,125,NA
9,2125,588,1,125,NA
9,2126,588,1,120,NA
9,2127,588,1,155,NA
9,2128,588,1,120,NA
9,2129,588,1,125,NA
9,2130,588,1,150,NA
9,2131,588,1,145,NA
9,2132,588,1,135,NA
9,2133,588,1,110,NA
9,2134,588,1,95,NA
9,2135,588,1,143,NA
9,2136,588,1,110,NA
9,2137,588,1,145,NA
9,2138,588,1,135,NA
9,2139,588,1,140,NA
9,2140,588,1,125,NA
9,2141,588,1,138,NA
9,2142,588,1,120,NA
9,2143,588,1,110,NA
9,2144,588,1,153,NA
9,2145,588,1,140,NA
9,2146,588,1,120,NA
9,2147,588,1,130,NA
9,2148,588,1,135,NA
9,2149,588,1,150,NA
9,2150,588,1,135,NA
9,2151,588,1,142,NA
9,2152,588,1,135,NA
9,2153,588,1,160,NA
9,2154,588,1,112,NA
9,2155,588,1,115,NA
9,2156,588,1,172,NA
9,2157,588,1,150,NA
9,2158,588,1,138,NA
9,2159,588,1,149,NA
9,2160,588,1,132,NA
9,2161,591,1,63,NA
9,2162,591,1,62,NA
9,2163,591,1,50,NA
9,2164,591,1,64,NA
9,2165,591,1,60,NA
9,2166,591,1,62,NA
9,2167,591,1,49,NA
9,2168,591,1,64,NA
9,2169,591,1,61,NA
9,2170,591,1,61,NA
9,2171,591,1,61,NA
9,2172,591,1,64,NA
9,2173,591,1,61,NA
9,2174,591,1,58,NA
9,2175,591,1,65,NA
9,2176,591,1,60,NA
9,2177,591,1,59,NA
9,2178,591,1,59,NA
9,2179,591,1,55,NA
9,2180,591,1,61,NA
9,2181,591,1,59,NA
9,2182,591,1,63,NA
9,2183,591,1,57,NA
9,2184,591,1,60,NA
9,2185,591,1,62,NA
9,2186,591,1,57,NA
9,2187,591,1,60,NA
9,2188,591,1,60,NA
9,2189,591,1,61,NA
9,2190,591,1,64,NA
9,2191,591,1,59,NA
9,2192,591,1,50,NA
9,2193,591,1,64,NA
9,2194,591,1,48,NA
9,2195,591,1,59,NA
9,2196,591,1,61,NA
9,2197,591,1,52,NA
9,2198,591,1,60,NA
9,2199,591,1,56,NA
9,2200,591,1,57,NA
9,2201,591,1,62,NA
9,2202,591,1,62,NA
9,2203,591,1,58,NA
9,2204,591,1,54,NA
9,2205,591,1,62,NA
9,2206,591,1,64,NA
9,2207,591,1,54,NA
9,2208,591,1,60,NA
9,2209,591,1,60,NA
9,2210,591,1,63,NA
9,2211,591,1,61,NA
9,2212,591,1,53,NA
9,2213,591,1,60,NA
9,2214,591,1,60,NA
9,2215,591,1,62,NA
9,2216,591,1,61,NA
9,2217,591,1,63,NA
9,2218,591,1,60,NA
9,2219,591,1,58,NA
9,2220,591,1,58,NA
9,2221,591,1,62,NA
9,2222,591,1,64,NA
9,2223,591,1,61,NA
9,2224,591,1,60,NA
9,2225,591,1,61,NA
9,2226,591,1,61,NA
9,2227,591,1,48,NA
9,2228,591,1,64,NA
9,2229,591,1,60,NA
9,2230,591,1,59,NA
9,2231,591,1,59,NA
9,2232,591,1,69,NA
9,2233,591,1,65,NA
9,2234,591,1,67,NA
9,2235,591,1,64,NA
9,2236,591,1,62,NA
9,2237,591,1,64,NA
9,2238,591,1,59,NA
9,2239,591,1,58,NA
9,2240,591,1,54,NA
9,2241,591,1,60,NA
9,2242,591,1,63,NA
9,2243,591,1,63,NA
9,2244,591,1,62,NA
9,2245,591,1,54,NA
9,2246,591,1,61,NA
9,2247,591,1,56,NA
9,2248,591,1,62,NA
9,2249,591,1,58,NA
9,2250,591,1,66,NA
9,2251,591,1,61,NA
9,2252,591,1,59,NA
9,2253,591,1,60,NA
9,2254,591,1,58,NA
9,2255,591,1,60,NA
9,2256,591,1,64,NA
9,2257,591,1,58,NA
9,2258,591,1,58,NA
9,2259,591,1,59,NA
9,2260,591,1,62,NA
9,2261,592,1,73,NA
9,2262,592,1,70,NA
9,2263,592,1,69,NA
9,2264,592,1,71,NA
9,2265,592,1,70,NA
9,2266,592,1,75,NA
9,2267,592,1,74,NA
9,2268,592,1,69,NA
9,2269,592,1,68,NA
9,2270,592,1,67,NA
9,2271,592,1,75,NA
9,2272,592,1,58,NA
9,2273,592,1,70,NA
9,2274,592,1,70,NA
9,2275,592,1,72,NA
9,2276,592,1,70,NA
9,2277,592,1,77,NA
9,2278,592,1,69,NA
9,2279,592,1,73,NA
9,2280,592,1,62,NA
9,2281,592,1,69,NA
9,2282,592,1,71,NA
9,2283,592,1,74,NA
9,2284,592,1,71,NA
9,2285,592,1,73,NA
9,2286,592,1,72,NA
9,2287,592,1,67,NA
9,2288,592,1,61,NA
9,2289,592,1,75,NA
9,2290,592,1,59,NA
9,2291,592,1,73,NA
9,2292,592,1,65,NA
9,2293,592,1,75,NA
9,2294,592,1,81,NA
9,2295,592,1,72,NA
9,2296,592,1,64,NA
9,2297,592,1,78,NA
9,2298,592,1,67,NA
9,2299,592,1,55,NA
9,2300,592,1,75,NA
9,2301,592,1,72,NA
9,2302,592,1,62,NA
9,2303,592,1,73,NA
9,2304,592,1,77,NA
9,2305,592,1,62,NA
9,2306,592,1,70,NA
9,2307,592,1,63,NA
9,2308,592,1,68,NA
9,2309,592,1,60,NA
9,2310,592,1,55,NA
9,2311,592,1,65,NA
9,2312,592,1,65,NA
9,2313,592,1,73,NA
9,2314,592,1,77,NA
9,2315,592,1,68,NA
9,2316,592,1,61,NA
9,2317,592,1,74,NA
9,2318,592,1,70,NA
9,2319,592,1,67,NA
9,2320,592,1,70,NA
9,2321,592,1,77,NA
9,2322,592,1,75,NA
9,2323,592,1,68,NA
9,2324,592,1,79,NA
9,2325,592,1,82,NA
9,2326,592,1,63,NA
9,2327,592,1,74,NA
9,2328,592,1,74,NA
9,2329,592,1,80,NA
9,2330,592,1,69,NA
9,2331,592,1,81,NA
9,2332,592,1,74,NA
9,2333,592,1,68,NA
9,2334,592,1,76,NA
9,2335,592,1,70,NA
9,2336,592,1,68,NA
9,2337,592,1,73,NA
9,2338,592,1,65,NA
9,2339,592,1,70,NA
9,2340,592,1,69,NA
9,2341,592,1,72,NA
9,2342,592,1,70,NA
9,2343,592,1,73,NA
9,2344,592,1,78,NA
9,2345,592,1,68,NA
9,2346,592,1,81,NA
9,2347,592,1,83,NA
9,2348,592,1,68,NA
9,2349,592,1,75,NA
9,2350,592,1,80,NA
9,2351,592,1,70,NA
9,2352,592,1,73,NA
9,2353,592,1,73,NA
9,2354,592,1,78,NA
9,2355,592,1,74,NA
9,2356,592,1,70,NA
9,2357,592,1,72,NA
9,2358,592,1,70,NA
9,2359,592,1,70,NA
9,2360,592,1,73,NA
9,2361,593,1,64,NA
9,2362,593,1,75,NA
9,2363,593,1,75,NA
9,2364,593,1,73,NA
9,2365,593,1,72,NA
9,2366,593,1,73,NA
9,2367,593,1,73,NA
9,2368,593,1,74,NA
9,2369,593,1,73,NA
9,2370,593,1,68,NA
9,2371,593,1,78,NA
9,2372,593,1,68,NA
9,2373,593,1,73,NA
9,2374,593,1,70,NA
9,2375,593,1,65,NA
9,2376,593,1,66,NA
9,2377,593,1,76,NA
9,2378,593,1,78,NA
9,2379,593,1,60,NA
9,2380,593,1,70,NA
9,2381,593,1,70,NA
9,2382,593,1,70,NA
9,2383,593,1,70,NA
9,2384,593,1,64,NA
9,2385,593,1,76,NA
9,2386,593,1,70,NA
9,2387,593,1,72,NA
9,2388,593,1,75,NA
9,2389,593,1,65,NA
9,2390,593,1,73,NA
9,2391,593,1,71,NA
9,2392,593,1,69,NA
9,2393,593,1,74,NA
9,2394,593,1,70,NA
9,2395,593,1,74,NA
9,2396,593,1,78,NA
9,2397,593,1,78,NA
9,2398,593,1,65,NA
9,2399,593,1,70,NA
9,2400,593,1,74,NA
9,2401,593,1,73,NA
9,2402,593,1,68,NA
9,2403,593,1,75,NA
9,2404,593,1,68,NA
9,2405,593,1,60,NA
9,2406,593,1,71,NA
9,2407,593,1,78,NA
9,2408,593,1,70,NA
9,2409,593,1,68,NA
9,2410,593,1,73,NA
9,2411,593,1,68,NA
9,2412,593,1,80,NA
9,2413,593,1,80,NA
9,2414,593,1,75,NA
9,2415,593,1,71,NA
9,2416,593,1,74,NA
9,2417,593,1,78,NA
9,2418,593,1,69,NA
9,2419,593,1,75,NA
9,2420,593,1,75,NA
9,2421,593,1,70,NA
9,2422,593,1,74,NA
9,2423,593,1,77,NA
9,2424,593,1,70,NA
9,2425,593,1,73,NA
9,2426,593,1,71,NA
9,2427,593,1,68,NA
9,2428,593,1,69,NA
9,2429,593,1,74,NA
9,2430,593,1,76,NA
9,2431,593,1,70,NA
9,2432,593,1,72,NA
9,2433,593,1,75,NA
9,2434,593,1,72,NA
9,2435,593,1,68,NA
9,2436,593,1,74,NA
9,2437,593,1,71,NA
9,2438,593,1,70,NA
9,2439,593,1,63,NA
9,2440,593,1,69,NA
9,2441,593,1,70,NA
9,2442,593,1,72,NA
9,2443,593,1,77,NA
9,2444,593,1,73,NA
9,2445,593,1,69,NA
9,2446,593,1,65,NA
9,2447,593,1,71,NA
9,2448,593,1,72,NA
9,2449,593,1,68,NA
9,2450,593,1,74,NA
9,2451,593,1,76,NA
9,2452,593,1,70,NA
9,2453,593,1,73,NA
9,2454,593,1,70,NA
9,2455,593,1,74,NA
9,2456,593,1,78,NA
9,2457,593,1,63,NA
9,2458,593,1,70,NA
9,2459,593,1,70,NA
9,2460,593,1,55,NA
9,2461,585,1,NA,NA
9,2462,584,1,NA,NA
9,2463,594,1,NA,NA
9,2464,598,1,NA,NA
9,2465,601,1,NA,NA
9,2466,603,1,55,NA
9,2467,603,1,60,NA
9,2468,603,1,53,NA
9,2469,603,2,56,NA
9,2470,603,1,58,NA
9,2471,603,1,59,NA
9,2472,603,3,54,NA
9,2473,603,1,58,NA
9,2474,603,1,55,NA
9,2475,603,1,59,NA
9,2476,603,1,58,NA
9,2477,603,1,64,NA
9,2478,603,1,61,NA
9,2479,603,1,58,NA
9,2480,603,1,60,NA
9,2481,603,1,58,NA
9,2482,603,1,61,NA
9,2483,603,1,55,NA
9,2484,603,1,50,NA
9,2485,603,1,65,NA
9,2486,603,1,60,NA
9,2487,603,1,58,NA
9,2488,603,1,57,NA
9,2489,603,1,58,NA
9,2490,603,1,52,NA
9,2491,603,1,58,NA
9,2492,603,1,59,NA
9,2493,603,1,61,NA
9,2494,603,1,62,NA
9,2495,603,1,60,NA
9,2496,603,1,64,NA
9,2497,603,1,49,NA
9,2498,603,1,59,NA
9,2499,603,1,54,NA
9,2500,603,1,57,NA
9,2501,603,1,53,NA
9,2502,603,1,64,NA
9,2503,603,1,58,NA
9,2504,603,1,56,NA
9,2505,603,1,57,NA
9,2506,603,1,55,NA
9,2507,603,1,58,NA
9,2508,603,1,54,NA
9,2509,603,1,57,NA
9,2510,603,1,54,NA
9,2511,603,1,57,NA
9,2512,603,1,64,NA
9,2513,604,1,64,NA
9,2514,604,1,59,NA
9,2515,604,1,66,NA
9,2516,604,1,68,NA
9,2517,604,1,57,NA
9,2518,604,1,58,NA
9,2519,604,1,63,NA
9,2520,604,1,58,NA
9,2521,604,2,62,NA
9,2522,604,1,68,NA
9,2523,604,1,66,NA
9,2524,604,1,64,NA
9,2525,604,1,69,NA
9,2526,604,2,65,NA
9,2527,604,1,63,NA
9,2528,604,1,65,NA
9,2529,604,1,61,NA
9,2530,604,1,54,NA
9,2531,604,1,67,NA
9,2532,604,1,61,NA
9,2533,604,1,63,NA
9,2534,604,1,68,NA
9,2535,604,1,58,NA
9,2536,604,1,62,NA
9,2537,604,1,65,NA
9,2538,604,1,54,NA
9,2539,604,1,63,NA
9,2540,604,1,73,NA
9,2541,604,1,67,NA
9,2542,604,1,62,NA
9,2543,604,1,63,NA
9,2544,604,1,67,NA
9,2545,604,1,53,NA
9,2546,604,1,62,NA
9,2547,604,1,67,NA
9,2548,604,1,65,NA
9,2549,604,1,60,NA
9,2550,604,1,67,NA
9,2551,604,1,66,NA
9,2552,604,1,64,NA
9,2553,604,1,63,NA
9,2554,604,1,67,NA
9,2555,604,1,62,NA
9,2556,604,1,69,NA
9,2557,604,1,68,NA
9,2558,604,1,70,NA
9,2559,604,1,65,NA
9,2560,604,1,68,NA
